credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
623,0,1,61,1,0.0,1,1,0,195738.64501259013,1
702,0,0,53,5,139933.63940750647,1,1,0,28149.329745363535,1
666,0,0,55,7,137641.27464846752,1,0,0,131107.71258082782,1
660,0,0,48,9,0.0,1,0,0,85270.82027649591,1
623,0,0,34,1,164141.55537585137,2,1,1,28565.5790061683,1
532,1,0,40,2,210680.48970315658,1,0,0,63088.5978846512,1
659,1,0,54,1,132601.11207736077,1,1,0,5449.125961263297,1
662,1,0,52,4,0.0,1,0,0,107746.20341441673,1
751,0,1,42,5,0.0,1,0,1,52794.50234894212,1
592,0,0,39,3,0.0,2,0,0,7496.205122568515,1
509,1,0,38,6,112423.27713042645,1,0,0,197046.31677238992,1
667,0,0,50,3,0.0,1,0,0,84274.76098178944,1
530,1,0,46,8,110941.56098266962,1,0,0,97422.84975481885,1
776,0,0,42,3,130017.29259444869,2,1,0,77102.24015149192,1
667,0,0,51,7,135755.04283787208,2,1,1,72119.61455122514,1
576,1,0,47,10,141201.7835066967,1,1,0,165984.84799087772,1
649,0,1,56,4,0.0,1,0,0,25850.6914725436,1
757,1,0,48,0,125552.81147242407,1,0,0,117400.76576453749,1
782,0,0,47,4,0.0,2,0,0,123804.39935371677,1
560,0,1,46,8,105554.31935945991,1,0,0,67736.57182575019,1
571,1,1,39,2,151504.56662422617,1,1,0,175376.51713367057,1
438,0,0,37,5,128881.34185710544,1,0,0,148013.21048406922,1
554,0,0,42,2,131458.9799754899,2,1,1,156602.26840462914,1
812,0,0,39,7,142590.45007967929,1,1,0,90962.6953421754,1
650,1,0,48,3,111009.80919714781,1,0,1,33646.02271462251,1
702,2,0,39,4,204098.00713820203,1,0,0,177408.78659070164,1
537,0,0,48,1,109039.50257640348,1,1,0,55014.74755813951,1
671,1,1,39,6,114800.41411149503,2,1,0,128968.33472145081,1
563,0,0,34,7,116859.43834804693,1,1,0,158077.30998982774,1
712,0,0,51,2,0.0,1,0,1,144058.21403750553,1
728,0,1,44,4,127611.33251560052,1,1,1,185896.15470628266,1
638,1,0,35,3,0.0,1,1,0,10961.91463432796,1
592,0,0,38,3,0.0,1,0,1,178553.86176454954,1
532,0,0,29,4,129040.24959967496,1,0,0,149270.54441364604,1
686,0,0,51,4,165795.4648546918,1,1,0,155520.27564936323,1
520,1,0,62,2,95260.4749227973,1,0,1,116188.06689617623,1
663,1,1,42,6,149883.670548254,2,0,0,62013.48710970452,1
566,1,0,40,8,125768.83312384614,1,1,1,128109.31094092592,1
726,1,0,42,3,116512.77543526916,2,0,0,130915.06783673905,1
729,0,0,47,7,0.0,2,1,0,90793.69954780882,1
595,1,0,49,4,110974.23932854137,1,1,0,148875.75149382203,1
580,1,0,34,1,129535.07076226608,1,0,1,8608.423305851797,1
764,0,0,54,2,160572.3128163858,1,1,0,7135.237766625775,1
585,1,0,47,4,0.0,2,1,1,11925.936801982256,1
669,0,0,36,5,103951.62382898878,3,0,0,156208.06300886662,1
671,0,0,49,8,0.0,1,1,0,184642.06103715094,1
656,0,1,56,3,116822.04000051125,1,1,0,120078.00677830141,1
551,1,0,37,8,153236.32923502,1,1,1,53931.64174463263,1
832,0,1,54,6,0.0,1,0,0,913.6873735645378,1
767,1,0,42,3,0.0,1,0,0,161241.86389773313,1
725,2,0,36,3,0.0,2,0,0,172374.994540248,1
658,1,0,46,8,110852.23645999825,1,1,1,153726.8098604772,1
687,1,0,32,4,78653.28559692486,2,1,0,121131.67668577078,1
608,1,0,45,6,113852.41862370037,1,1,0,196108.04464309345,1
777,1,0,54,8,94222.5917327061,1,1,0,180398.1787052536,1
674,1,0,57,7,0.0,1,0,0,30561.50494354705,1
563,0,0,53,1,138259.31312740798,1,0,1,116412.63790792816,1
732,1,1,44,5,0.0,1,1,0,121808.14494643436,1
649,0,0,51,4,0.0,1,1,0,90947.59276144757,1
758,0,0,42,6,176122.78752587258,2,1,0,166325.96247749843,1
599,0,0,38,6,85404.36861213668,1,1,0,86388.05851372996,1
701,0,0,33,2,116551.04785914975,1,0,0,149591.01562093542,1
549,0,0,55,7,152262.40428061906,2,0,0,133801.11426268355,1
628,0,1,29,3,112071.99657118837,1,1,0,60955.973119674665,1
677,1,0,36,2,90923.64563882926,1,1,0,177730.4970481467,1
701,0,1,41,5,0.0,1,0,0,152755.88942155478,1
615,1,0,34,2,0.0,1,0,1,52204.44201295141,1
679,0,0,56,8,118111.03008368495,1,1,0,147081.84696830952,1
522,2,0,43,2,88366.29469942948,2,0,0,135624.7836656178,1
728,1,0,52,4,130733.76073511616,1,0,0,170785.7563734751,1
633,1,0,44,8,105620.9263734936,1,0,0,142081.11347563437,1
833,1,0,56,5,99934.10549034439,1,0,0,158056.17234294376,1
634,1,1,55,8,107438.16619068276,1,0,0,126505.86343858346,1
684,1,0,56,3,135681.69365802154,1,1,1,122274.749155507,1
634,0,0,36,3,146427.83290316915,1,1,1,55322.026701985786,1
644,1,0,39,5,0.0,1,1,0,12976.270300797185,1
642,1,0,65,7,136735.87518774456,1,0,1,66984.7395552458,1
631,0,0,51,3,0.0,1,0,0,174003.2199037591,1
534,0,0,37,7,158506.30622953564,3,1,0,117406.56990240082,1
498,1,0,41,3,129689.68968989464,1,1,0,73154.84502869337,1
607,0,0,38,4,0.0,1,0,0,77989.56085904458,1
679,1,0,52,2,135216.99500525242,1,1,0,144789.02839762397,1
665,0,0,45,1,0.0,1,0,1,112087.19718828084,1
535,1,0,54,5,109735.27009009637,1,1,0,41008.30580703443,1
596,1,0,46,5,142369.8707468921,1,0,0,48413.968893125384,1
626,0,0,61,3,46639.45773300225,2,0,0,68166.57174956094,1
630,0,0,35,2,0.0,1,1,0,41559.385233062596,1
581,0,0,53,5,152154.9975529725,1,0,0,163365.31908745226,1
661,0,0,47,6,117081.54766026852,1,1,0,148574.45520504095,1
674,0,0,39,3,0.0,1,1,0,113212.86571691108,1
694,0,0,43,3,80418.6058835989,1,1,0,199115.38317634512,1
829,0,0,53,1,89138.22072222343,1,0,0,37428.252050639974,1
513,0,0,45,4,121358.06579320306,1,0,0,6643.618831148573,1
715,1,1,41,5,130416.9367142661,1,0,0,76936.91570043414,1
369,1,0,51,8,143534.6612236026,2,0,0,142210.08532712542,1
435,0,1,53,3,0.0,1,1,0,156912.38487147167,1
628,1,0,46,2,0.0,1,1,0,85003.15694764696,1
703,0,0,41,8,0.0,1,1,0,19542.76213818708,1
519,1,0,34,0,0.0,2,0,1,179602.87830663114,1
512,0,0,51,6,191589.79825538432,1,0,0,131377.0519493772,1
784,0,0,38,1,0.0,1,0,0,134957.38543499963,1
664,1,0,45,1,118874.93567838978,2,0,0,27111.896375630375,1
644,0,0,42,2,0.0,1,0,0,91063.50107012033,1
722,1,0,41,3,142840.92612287274,2,0,0,185636.02838572906,1
670,1,0,36,4,138849.3113590012,1,1,0,117268.40122170583,1
571,0,0,35,7,162900.01987846466,3,1,0,119189.88382374255,1
660,0,0,53,4,0.0,1,1,0,88998.08641765482,1
707,0,0,41,7,0.0,1,1,1,49201.70750088811,1
685,0,0,40,7,123187.56725569337,1,1,0,98386.66572548551,1
680,0,0,44,4,129024.02647687546,2,1,1,46469.32616170672,1
454,0,0,45,6,0.0,1,1,0,160595.0113337772,1
613,1,0,53,5,150109.5859703527,1,0,0,153968.0810292899,1
640,1,1,44,6,115697.83194026965,2,1,1,84512.0187265627,1
641,0,0,44,6,140436.0056698596,1,0,1,69310.08752943984,1
745,1,0,56,9,95146.43910460237,1,1,0,28561.106097692205,1
554,1,0,45,6,107647.5562419937,1,1,0,41176.0806536646,1
538,1,1,52,4,154161.326516115,1,0,0,114183.47676417262,1
642,1,0,36,1,138070.7236664814,1,0,0,172127.43730860687,1
563,1,0,34,3,110900.72095658016,1,1,0,6884.350713944317,1
774,1,0,68,4,148335.38202135285,1,1,0,3041.513793895499,1
678,0,0,37,6,206203.19399743652,1,0,1,45082.64582037441,1
692,0,0,32,9,138784.98108270316,1,1,0,141908.3817945785,1
719,0,0,34,5,190325.3245424779,1,1,0,173169.5155107435,1
665,0,0,52,4,0.0,1,0,0,13422.615490170978,1
564,1,0,33,3,144935.770811505,1,1,0,58674.60096902222,1
600,0,0,45,4,0.0,1,1,1,189719.3520481637,1
671,0,0,44,4,0.0,1,0,0,143524.83724332697,1
554,0,0,45,5,0.0,2,1,1,176483.35824705331,1
565,0,1,49,1,147025.63965401903,1,1,0,120853.88859963205,1
614,0,0,35,1,0.0,2,0,0,178109.49756663854,1
669,1,0,45,4,98870.599522977,1,0,0,110140.88243979872,1
717,1,0,42,3,0.0,1,0,0,161306.94352294298,1
780,0,0,39,1,0.0,2,0,0,179274.83076216182,1
759,0,0,33,2,0.0,1,1,0,193895.6841094204,1
602,0,1,36,6,0.0,1,1,0,197997.7055968549,1
571,0,1,43,7,153962.11010256456,1,1,0,50102.39048147587,1
626,0,0,46,6,150770.5498211835,1,1,0,121018.64489071262,1
740,1,1,43,7,111344.40893361595,1,1,0,16814.479012045515,1
716,1,1,47,3,0.0,1,0,1,52690.00739513282,1
645,0,0,68,3,169988.4128238455,2,1,0,76963.34302593296,1
617,1,1,61,3,149869.24867474468,1,1,0,70077.1488809426,1
564,0,1,52,4,0.0,1,0,0,197876.26952199836,1
659,0,0,48,0,90042.3534950892,1,0,0,187605.7667273907,1
630,0,1,31,3,135858.7371039198,1,0,0,51403.47363725494,1
617,0,0,46,3,0.0,2,0,0,93265.32362489428,1
743,0,0,40,0,3374.9282416273168,1,1,0,177102.62171139324,1
574,1,0,44,3,81098.52680817482,1,1,0,113321.94351870396,1
680,0,0,35,9,0.0,2,1,0,154358.15523953762,1
709,0,0,35,4,138963.6149649505,1,1,0,2733.3647278403505,1
618,2,0,35,5,0.0,1,1,0,629.8574195765593,1
627,0,0,36,3,0.0,1,0,0,41318.36119202472,1
664,1,0,25,5,184918.29010735155,1,0,0,45038.44983809121,1
582,2,0,44,3,0.0,1,0,0,125917.10383010986,1
771,0,0,49,3,0.0,1,0,0,178887.80032167496,1
719,0,0,41,6,128353.08755167505,1,0,0,67801.38761813019,1
628,0,0,55,4,0.0,1,1,0,126242.97444603319,1
832,1,0,53,0,98722.82086865767,1,1,0,83306.05843815714,1
632,0,0,37,8,132602.00636889355,2,1,1,50949.829107501195,1
624,2,0,43,5,51234.616104906905,1,1,0,112695.66000252345,1
596,0,0,51,3,116391.86254289093,3,0,0,4600.228335699354,1
672,1,0,51,8,117084.33967817124,1,0,0,61964.27406568933,1
534,1,0,41,2,69269.65197153552,2,0,0,187655.13592233256,1
706,1,1,39,6,130230.48715587302,1,0,0,76445.03974223719,1
576,1,0,36,5,138589.95451961766,1,1,0,48215.81046840481,1
717,0,0,32,5,0.0,1,1,0,134605.64649967913,1
403,1,0,46,2,127656.5590491424,1,1,0,139984.335092492,1
572,1,0,40,7,101368.17285558548,1,0,0,193924.00682250975,1
551,0,0,40,4,0.0,1,0,0,72187.84266727185,1
609,0,0,50,2,89263.4845185716,2,0,0,161582.3538995441,1
554,1,0,53,6,108680.12944463668,1,1,0,40932.016759199236,1
600,1,0,47,8,163549.22981624573,1,0,0,41388.65876149267,1
736,1,1,65,2,132418.6981420386,1,0,1,96221.23154180884,1
621,0,1,47,8,144824.60714339218,1,1,0,192265.4436236342,1
687,0,0,37,5,0.0,1,0,0,193964.6535680189,1
819,1,0,57,6,100497.00602791253,1,0,0,159206.05554937283,1
637,1,0,46,6,141791.38680766613,1,1,0,49921.06143720242,1
571,1,0,53,7,123938.98438359638,1,0,0,111349.6560940769,1
740,0,0,59,6,0.0,1,1,0,17970.913873911435,1
534,0,0,35,7,0.0,1,0,0,171908.4767226639,1
711,0,1,48,5,164805.57206109856,1,0,0,153188.02098390923,1
843,0,0,56,1,169685.14381292794,1,0,0,155927.223708692,1
634,0,0,50,0,104317.5644437131,1,0,0,181555.71440886764,1
663,1,0,52,7,117101.15438472072,1,0,0,172779.01378874088,1
746,0,0,46,4,164913.59277040695,1,0,0,153733.74799366546,1
509,0,0,56,6,0.0,1,0,1,194386.6473995592,1
733,0,0,48,8,123806.44382793839,2,0,0,170712.8810544307,1
611,1,1,49,5,128806.15680943911,1,0,0,78950.40254091113,1
562,0,0,59,1,115073.97600135521,1,0,0,24239.520460067222,1
759,0,0,44,5,0.0,2,0,0,123874.60566961313,1
624,0,1,44,2,117813.21855835117,1,0,0,195370.75965944288,1
624,1,1,45,4,0.0,1,1,0,5545.239091930115,1
673,0,0,45,3,0.0,2,1,0,115022.14317306962,1
630,1,0,42,8,115741.50895346563,1,0,0,72593.55329502263,1
546,0,1,35,5,0.0,2,1,0,197850.46184284196,1
676,1,0,40,7,107144.79284486616,1,0,0,138715.26913520225,1
642,1,0,19,6,0.0,1,0,0,59695.81507191545,1
617,0,0,48,3,154802.3745334255,1,0,0,88236.54708896145,1
619,0,0,37,2,147497.9696957801,1,1,0,96154.73668628797,1
631,1,0,53,2,140831.98861400635,1,1,0,190940.08387307177,1
629,0,0,46,7,137579.39540154266,2,0,0,131668.9613851657,1
734,1,0,46,1,99922.47565839137,1,1,1,72946.78410553338,1
638,0,0,41,6,0.0,1,1,0,20406.938020308164,1
673,1,0,26,1,108222.22018607204,1,0,0,60171.18529858053,1
655,1,0,57,2,105296.57251458472,1,1,0,7828.793002106929,1
573,1,0,34,2,0.0,1,0,0,198290.66249394976,1
795,1,0,55,7,173616.87978499127,1,0,1,163181.1076375067,1
647,1,0,34,3,82143.06186385515,1,0,0,163725.77966642828,1
696,0,0,56,2,143569.2236508321,1,1,0,88412.62637435684,1
623,1,0,58,7,125685.77290827014,1,1,0,140648.1772021984,1
629,2,0,57,4,0.0,1,0,0,198094.50209845742,1
581,0,0,34,2,0.0,1,1,0,98760.84860375752,1
732,0,0,58,6,0.0,1,1,0,17964.009646646668,1
732,1,0,35,6,0.0,1,0,0,163849.16131946156,1
478,1,0,54,3,0.0,1,0,0,191674.82949228905,1
653,1,0,35,1,110080.51971052325,1,0,0,71432.33198616715,1
678,1,0,43,3,168135.900254445,1,0,0,174979.5583213588,1
541,1,0,51,3,110794.66496069627,1,1,0,149059.75595880984,1
729,1,0,60,4,113720.42596978912,1,1,0,35797.44190598137,1
634,2,0,47,1,163762.3324357936,1,0,0,160293.67372557358,1
575,1,0,63,4,0.0,1,1,0,1511.0436245450223,1
678,0,0,51,5,0.0,1,0,0,62412.26630680712,1
686,0,1,43,3,138649.3003445339,1,0,0,129904.842696722,1
596,1,0,47,1,118084.78619009578,2,0,0,55354.230810197216,1
628,1,1,29,6,103841.23406979677,1,0,0,57608.463106619856,1
601,1,1,50,5,120504.96198063195,1,1,0,65057.84308290792,1
689,1,0,37,4,139221.2372032853,1,1,0,172379.58752290523,1
665,0,0,36,3,166987.6560065752,1,1,0,138986.47552648617,1
607,1,0,42,3,113864.17615833544,1,1,0,196964.64261845034,1
545,1,0,43,6,143120.42133926527,1,1,1,192149.771114504,1
626,0,0,48,2,135498.57316319188,1,1,0,185076.62452769701,1
711,1,0,44,3,55796.020311353874,1,0,0,93559.69886319118,1
622,1,0,62,8,108262.92388774663,1,1,0,23318.757053423218,1
732,0,0,22,4,130032.69367671212,1,0,0,121930.42399935955,1
608,1,0,60,7,140878.00830400217,1,1,0,193368.23068177066,1
657,2,0,42,1,156601.14678376113,1,0,1,156707.64742891653,1
648,0,0,51,4,0.0,1,1,0,90950.11732520937,1
696,0,0,47,7,108519.3409215819,3,0,1,136916.7245281848,1
643,0,0,47,4,142645.2521871202,1,0,1,110140.66867949853,1
616,0,0,49,1,0.0,1,1,0,5952.028124242033,1
698,0,0,53,6,148245.03469874183,1,1,0,46861.279036832166,1
717,2,0,47,7,220015.39039346698,1,0,0,91258.23372023992,1
551,1,0,54,1,107866.7510560446,1,0,1,140212.05492187955,1
547,1,0,44,2,0.0,1,0,0,197798.82163095882,1
603,2,0,45,5,77485.7034684765,1,0,0,143624.161690517,1
553,1,0,42,1,147458.2984666608,1,0,1,15102.546710275694,1
636,0,0,40,7,141234.0485112687,1,1,0,52034.32922139863,1
718,1,0,46,4,127664.81474808535,1,0,0,7031.957087055836,1
709,0,0,45,7,130731.57017345635,1,1,0,66447.59134355727,1
655,1,0,39,7,190255.30571166085,1,1,0,48117.3994562771,1
692,1,0,43,5,137470.3428402441,3,0,0,149204.30523230977,1
708,0,0,43,9,118506.29199986593,1,1,0,161445.74867704342,1
634,1,1,39,9,131540.44716387917,3,0,0,6930.981108044405,1
579,0,0,52,5,152245.56852859503,1,0,0,163531.1320810339,1
581,0,0,28,5,0.0,2,1,0,170480.3516918246,1
849,1,0,47,2,0.0,1,1,0,169399.64439214708,1
624,0,0,46,0,0.0,1,1,0,133817.34825680422,1
567,0,0,36,4,152965.09658648516,1,1,0,131844.46317372008,1
705,1,1,41,6,0.0,1,1,0,121683.46357208244,1
673,1,1,50,4,109790.15641928089,1,1,0,51017.54862483286,1
546,0,0,48,3,0.0,1,0,0,65629.99314464723,1
655,0,0,46,7,0.0,1,0,0,44898.18048544072,1
537,1,0,46,6,102272.70333128552,2,0,0,187553.94373772616,1
518,1,0,51,2,131799.62400179124,1,1,0,36953.203813426444,1
564,1,1,52,3,0.0,1,0,0,106736.18223269706,1
726,1,1,43,5,100284.45168221052,1,0,0,33437.48563019117,1
640,1,1,43,7,0.0,1,1,0,12206.84662397996,1
518,0,0,53,4,168573.17991162196,2,0,0,149639.5916148326,1
651,2,0,36,5,119971.53936029515,1,0,0,17504.880587426942,1
647,0,0,44,5,92967.33619503556,1,0,0,185370.81207672687,1
756,1,0,62,2,130439.58972035293,1,1,1,96464.56724461167,1
668,1,0,34,1,110246.50793431596,1,0,0,71741.18149763807,1
777,0,0,47,0,0.0,1,0,0,178800.5355925143,1
572,0,0,48,7,146374.74338538622,1,1,0,89577.43905267128,1
744,0,0,40,1,139919.63105497518,1,0,0,183326.1750203855,1
487,1,0,55,7,128642.89669850741,1,0,0,176453.42161003052,1
692,2,0,54,4,0.0,1,1,0,136595.54731783364,1
837,2,0,50,0,0.0,1,1,0,31692.21222783118,1
678,1,0,34,5,131040.61578982054,3,1,0,28177.070209600155,1
544,1,0,40,9,128238.93841459822,1,0,0,62211.8839375997,1
699,0,0,49,8,110372.81565261084,1,0,0,97093.14392444376,1
613,1,0,42,3,109401.70840546142,1,0,0,69762.10008420625,1
680,1,0,49,4,94401.88552315433,1,0,0,142056.76008976085,1
655,0,0,36,4,92330.07793427451,1,0,0,197690.6391660543,1
421,0,0,55,3,0.0,1,0,0,113658.04967739529,1
726,1,1,49,9,110289.0619695968,1,0,0,135310.0903222975,1
564,0,0,55,1,0.0,1,0,0,61430.59240908794,1
593,0,0,43,7,132537.17811913646,1,0,0,67413.53304520716,1
570,1,0,44,7,86974.60178848033,2,0,0,96244.55123819792,1
567,1,0,37,8,144838.78580568757,1,1,0,91075.43420016325,1
647,1,0,44,1,108388.09717957687,1,0,0,186683.8119528251,1
553,0,1,49,1,88233.5371323233,1,1,0,174528.8686491602,1
562,1,0,55,6,0.0,1,1,0,125882.41285062712,1
591,0,0,39,3,0.0,1,1,0,99281.62920094088,1
717,1,0,37,4,119806.97726586342,2,1,0,46990.30184482079,1
619,1,0,45,2,111540.82581833327,1,0,0,11550.753900126045,1
633,1,0,48,5,0.0,1,1,0,149939.57214010766,1
467,0,1,36,6,125861.87696509287,1,0,0,65814.68927195146,1
697,1,0,52,3,190175.8539700742,1,0,0,166485.8489995128,1
566,0,0,49,6,92939.80873514224,1,0,0,22012.25843809599,1
645,0,0,50,2,0.0,2,1,0,191814.37507261467,1
724,0,1,35,4,70332.37014247324,1,0,0,45935.14788654789,1
714,0,0,61,3,82839.82234154949,1,1,0,71184.643229383,1
624,1,0,41,6,136809.90633280415,1,0,0,114582.12817579473,1
713,1,0,36,6,108603.64956941029,1,0,1,18622.57228295034,1
559,0,0,51,8,0.0,1,0,0,175141.93231645116,1
580,1,0,49,4,87142.29838371166,2,0,0,63760.423918096574,1
579,1,0,36,4,112956.13890562428,1,1,0,176893.69585804123,1
745,0,0,44,1,115038.43719689283,1,0,0,189419.32462486395,1
732,1,0,53,5,114427.76767973506,1,1,0,64404.678940908314,1
507,0,1,51,3,170090.2919826322,1,1,0,150337.26545799588,1
685,1,0,41,7,149701.1260703714,1,0,0,42613.11488844614,1
678,0,0,47,4,0.0,1,0,0,131041.46699986272,1
552,1,0,44,7,136238.58725400438,1,1,0,132486.9008112375,1
576,1,0,41,3,68535.52956454767,2,0,0,186852.30247190595,1
649,1,0,35,2,121244.95660651989,1,0,0,54657.831655286565,1
763,1,1,44,5,89792.89404900224,1,1,0,103677.7975645475,1
528,1,0,44,1,117764.31234876721,1,1,0,87905.40247771262,1
740,1,1,50,3,80034.66160932324,1,0,1,67774.52001550961,1
693,0,0,35,4,124112.60301361224,1,1,0,88692.84536087536,1
737,0,0,46,7,0.0,2,1,0,90778.21032414229,1
828,0,1,58,1,0.0,1,1,0,52971.69966179401,1
813,0,0,55,9,117545.11355762939,1,1,0,95834.11240403389,1
578,1,0,39,2,103794.08395732996,1,0,0,179847.06606790304,1
516,1,0,45,3,90000.71040805358,2,0,0,135655.57770802424,1
651,0,0,38,6,0.0,1,0,1,72618.38050395173,1
456,1,0,50,3,117138.01032158184,1,0,0,42810.84230911673,1
601,1,0,45,7,149146.5237569266,1,0,0,64648.001550658635,1
660,0,0,37,7,0.0,1,1,0,43474.50181393411,1
711,0,0,40,4,78929.09993822935,2,1,0,117706.85021083755,1
670,1,1,35,7,120029.3202662752,1,0,0,15454.3684108816,1
570,0,0,51,1,131528.80619910904,1,1,0,107558.81320054592,1
742,0,1,50,1,170859.36853623693,2,0,0,21657.734262933365,1
703,0,1,49,3,165489.86492398012,1,0,0,120717.16371188227,1
753,0,0,45,6,105838.96447251951,1,1,0,126098.22930746006,1
694,1,0,31,6,100877.94572315857,1,0,0,32728.042079641815,1
561,0,0,46,0,123682.52874137531,1,1,0,79368.17858382782,1
684,1,0,40,2,109543.04390854726,1,1,0,120181.46346743994,1
780,0,0,55,2,0.0,1,0,0,13268.506005868281,1
649,1,0,36,4,0.0,1,1,0,194160.84539012474,1
760,1,0,49,5,135848.80842136234,3,1,0,151806.85161756913,1
617,0,0,44,3,117079.40862941727,1,0,0,5147.367839556806,1
721,0,0,44,1,102837.00441320942,1,1,0,35624.023682020335,1
734,0,0,52,3,93356.92196814636,1,1,0,38206.658797424396,1
644,0,0,45,4,0.0,1,0,0,142546.62346911462,1
716,1,1,35,9,211849.7445503943,1,0,0,92289.94562022935,1
690,0,1,34,5,133051.93806969843,2,1,0,102983.455449012,1
664,1,0,42,4,172373.8323630041,1,1,0,173055.19082508053,1
535,1,0,33,7,108629.88921192406,1,1,0,199302.62561958187,1
634,0,0,60,5,115988.56320463703,1,0,1,66318.49079223076,1
610,1,0,45,3,128410.93215707329,1,1,0,126531.1694128141,1
668,0,0,59,5,61536.02297651543,2,0,0,167652.27138721518,1
674,0,0,48,6,108580.80802107269,3,0,1,136743.23415984437,1
729,0,1,42,5,148455.88554796076,1,0,0,173415.60025348788,1
728,1,0,42,8,110009.78218858906,1,0,1,135843.25750892525,1
504,0,0,43,3,0.0,1,0,1,73638.93993034807,1
722,2,0,45,8,0.0,1,0,0,166958.19355267004,1
486,1,1,56,2,64865.33899695829,1,1,0,77067.48281395921,1
608,0,0,40,0,101586.102997145,1,0,0,8328.036020235439,1
722,1,0,44,6,93208.99966894461,1,1,0,117032.81769670185,1
667,0,0,46,4,0.0,2,0,0,45771.102296733014,1
602,2,0,45,4,0.0,1,0,0,58696.90215590119,1
804,0,0,48,4,103979.84300035881,1,1,0,60623.37977973737,1
703,0,0,37,6,102373.43300464858,1,0,0,24465.33477528275,1
573,2,0,47,8,141189.26792784536,1,0,0,173536.3491929309,1
595,1,1,35,2,146014.74291268727,1,1,0,56085.10784760421,1
655,0,0,48,3,146550.02106438985,1,1,0,157378.28384946214,1
618,1,0,46,4,142517.6481536441,1,1,0,166695.32276267395,1
605,1,1,48,4,132412.20352228623,1,0,0,36099.80104125887,1
590,0,0,49,5,96213.38287392003,1,1,0,174550.14537596577,1
666,0,0,45,7,55988.453931252545,1,0,0,90520.6201131511,1
833,1,0,37,9,122596.43660381406,1,0,0,199652.04338076062,1
670,1,0,41,1,123880.66281088488,1,1,0,116729.08854604568,1
551,0,0,53,8,123366.86925229598,1,0,0,181558.0572640015,1
713,1,0,49,7,147056.79077782476,1,0,0,146515.6633513764,1
638,1,0,44,7,88904.54224397331,3,0,0,105436.07670494924,1
699,0,0,48,2,186387.67934329496,1,1,1,42302.88495686308,1
723,1,0,38,7,108363.07527464154,1,0,1,18179.750894052904,1
553,0,0,46,4,0.0,1,1,0,21055.043047772084,1
577,0,0,52,6,103338.62218993847,2,0,0,154487.37617708923,1
724,1,1,43,1,121602.13521634237,1,0,0,26164.347733258892,1
577,0,0,30,9,176907.64452700166,1,1,0,97164.92627959937,1
678,0,0,34,3,99618.03036126515,1,1,0,1950.0233435023117,1
597,2,0,29,4,150200.9605800887,2,0,0,103417.19834740632,1
646,0,0,44,6,93203.87976782162,1,0,0,185190.0140030669,1
512,0,0,31,4,170426.69459093583,1,0,0,137186.21820703952,1
837,0,0,50,0,87595.48518266658,1,0,0,36764.61998406912,1
672,1,1,44,2,97743.78618529219,1,0,0,133855.96408539906,1
552,1,0,43,5,100357.91267037,1,0,0,140506.33896769193,1
667,1,1,40,4,122295.38101988073,1,1,1,23951.03250763815,1
679,0,1,47,3,124506.99451626421,2,0,0,57251.58642128974,1
644,1,0,42,2,118955.79483834055,1,1,0,8927.151251202697,1
659,0,0,54,1,133900.0048523196,3,1,0,28209.677315469926,1
632,0,0,39,1,102677.57271222466,1,0,0,21051.301099340402,1
546,1,0,49,5,120608.47331369141,1,1,0,41607.13024711844,1
543,0,0,47,2,109360.73652523909,1,1,0,88692.81871722247,1
643,1,0,61,3,146004.51563340626,1,1,0,2276.775028271744,1
648,0,1,49,7,0.0,1,0,0,85511.25561115844,1
745,1,1,29,4,126326.389440931,1,0,0,177618.82718395386,1
628,1,0,50,4,108978.91392898615,1,0,0,140419.80419988206,1
549,1,0,39,1,109498.917967496,2,0,0,121701.29614569889,1
632,0,0,39,7,141181.0379414635,1,1,0,52287.393651800274,1
694,1,0,41,5,123791.38119986826,1,1,0,97611.24233923708,1
728,0,0,45,7,0.0,1,0,1,55993.5238644649,1
647,2,0,56,4,215543.9195158563,1,0,0,74364.72312390638,1
589,1,0,51,7,0.0,1,0,1,194242.66041936458,1
428,1,0,35,4,115449.98359293812,3,1,0,119576.66204599323,1
555,1,1,45,3,98273.65690537839,1,0,0,197324.4957276591,1
593,0,1,49,7,0.0,1,0,1,106307.47702954362,1
